Id,SalePrice
2735,139049.0201653327
2736,138837.46600272774
2737,115006.02627687564
2738,129928.64562052244
2739,166428.07817461283
2740,156460.83970100142
2741,129655.25868098682
2742,182814.03104166675
2743,146605.9647420767
2744,166410.0989446136
2745,164524.3757786333
2746,128944.79840978666
2747,177383.1834825758
2748,118566.35123037698
2749,136045.91815276293
2750,119131.75055774802
2751,130728.72163604514
2752,229919.92281579936
2753,173224.02686500584
2754,221259.3497785161
2755,136031.98680671363
2756,65227.764963515685
2757,48695.449974974734
2758,71915.3806202634
2759,169155.30839736888
2760,105539.7280261718
2761,143335.65781908727
2762,145223.06684091722
2763,223987.92823608534
2764,187803.07826681377
2765,289524.9811963247
2766,109908.13169072254
2767,49957.88821003062
2768,105675.35566667852
2769,122840.85850950296
2770,173945.68512688472
2771,102377.67236500036
2772,85082.8637313185
2773,143353.54997579532
2774,155272.4786481905
2775,117907.31656686717
2776,160791.66167105746
2777,162940.48288584163
2778,133141.79286196444
2779,99835.69043827697
2780,122076.51794632769
2781,91751.0619544835
2782,79504.7304689124
2783,84188.3403970449
2784,100572.35218622454
2785,125627.71823421016
2786,40025.37106314988
2787,121230.35579520708
2788,42059.346858218196
2789,182154.08198070654
2790,101717.34738187294
2791,108135.15973144595
2792,38612.00011809112
2793,185255.06101758743
2794,68354.14555924188
2795,118251.7432003828
2796,78433.78794023057
2797,213720.6815571544
2798,113232.53829214314
2799,122092.00620805833
2800,64837.7894152127
2801,113453.56850415503
2802,136897.92822427663
2803,161890.1342013235
2804,146027.45229224337
2805,108549.55020791257
2806,72323.14153852232
2807,184004.06725436042
2808,151495.98774385045
2809,123963.52970904124
2810,131838.10773047956
2811,176337.36635694804
2812,172722.13354375062
2813,143351.0490782716
2814,149215.69056578737
2815,93818.5954008667
2816,253413.3582032557
2817,155722.97241150297
2818,127007.21686896204
2819,187909.6755237471
2820,120921.34130428068
2821,105266.76137127157
2822,197365.36656434007
2823,285829.0456296111
2824,159157.91897851636
2825,176721.55269791966
2826,133216.049782114
2827,129215.68685278983
2828,242462.03805333877
2829,230267.7660409602
2830,225707.23475546425
2831,201829.1278870987
2832,245825.10940675472
2833,275149.6375646711
2834,216174.74727840547
2835,226579.07239640632
2836,210751.6255060978
2837,185093.52712418872
2838,137830.98404460086
2839,175301.3977421386
2840,210108.94859748438
2841,209771.61894820875
2842,231735.2963550171
2843,149539.60214996513
2844,179748.01515769714
2845,116261.33595719689
2846,212791.5147305968
2847,214696.7402190637
2848,246656.08166415256
2849,208971.08522195148
2850,296012.4001339077
2851,230821.96872023784
2852,253700.10692462896
2853,230339.9011510486
2854,160490.82680931955
2855,223075.66494214663
2856,206907.52709816664
2857,195057.46576511615
2858,216480.68818997464
2859,116120.65841464081
2860,130904.04519604624
2861,144958.95546378812
2862,219950.78424666577
2863,142084.79812069365
2864,251297.36240907025
2865,148599.55796260491
2866,192667.53962467576
2867,72250.08696805581
2868,128773.05134032445
2869,102953.86581037345
2870,136804.32093694375
2871,81199.45937758207
2872,148.18483996589202
2873,79926.76913254114
2874,140026.32367165422
2875,118454.66901268612
2876,178684.14574581652
2877,134213.35913341225
2878,155321.36120796704
2879,128540.70217165386
2880,90271.73038896511
2881,142153.45636923343
2882,157880.63550958608
2883,192688.40246323368
2884,207499.74733740895
2885,171441.8283897211
2886,233045.23912013357
2887,115065.48914859106
2888,144043.86364428618
2889,40135.887928146054
2890,52970.779669116135
2891,147908.29481789854
2892,37599.736932573025
2893,73904.00047898118
2894,42247.450520512066
2895,287941.47550758126
2896,263129.7451792654
2897,208045.0466056288
2898,167667.03901750024
2899,225437.4167380213
2900,168465.02458583482
2901,232068.24246116064
2902,205415.12429889396
2903,308108.2427352414
2904,326487.3685310279
2905,46382.21052325645
2906,246010.84629189887
2907,96394.63496047573
2908,124374.48560596572
2909,148170.23435796995
2910,56163.544624661445
2911,58081.88169368578
2912,161620.28701277764
2913,63143.073251181166
2914,49888.15942438098
2915,60036.92954820779
2916,66862.17523013323
2917,161856.8444287359
2918,101036.76638422266
2919,251413.8130169731
